Distance_(microns),SERCA_gray_avg_wd1,SERCA_gray_avg_wd2,SERCA_gray_avg_wd3,SERCA_gray_avg_wd4,SERCA_gray_avg_wd5,SERCA_gray_avg_wd6,SERCA_gray_avg_wd7,SERCA_gray_avg_wd8,mCherry_gray_avg_wd1,mCherry_gray_avg_wd2,mCherry_gray_avg_wd3,mCherry_gray_avg_wd5,mCherry_gray_avg_wd6,mCherry_gray_avg_wd6,mCherry_gray_avg_wd8
58.108,548.157,,,,,,,,,,,,,,
58.335,565.9316667,,,,,,,,,,,,,,
58.562,570.1813333,,,,,,,,,,,,,,
58.789,569.2746667,,,,,,,,,,,,,,
59.016,581.608,,,,,,,,,,,,,,
59.243,566.4703333,,,,,,,,,,,,,,
59.47,544.534,,,,,,,,,,,,,,
59.697,550.9116667,,,,,,,,,,,,,,
59.924,567.0196667,,,,,,,,,,,,,,
60.151,563.1076667,,,,,,,,,,,,,,
60.378,548.6323333,,,,,,,,,,,,,,
60.605,561.059,,,,,,,,,,,,,,
60.832,580.0736667,,,,,,,,,,,,,,
61.059,584.912,,,,,,,,,,,,,,
61.286,579.1913333,,,,,,,,,,,,,,
61.513,577.941,,,,,,,,,,,,,,
61.74,602.6666667,,,,,,,,,,,,,,
61.967,599.0683333,,,,,,,,,,,,,,
62.194,584.892,,,,,,,,,,,,,,
62.421,608.7743333,,,,,,,,,,,,,,
62.648,608.691,,,,,,,,,,,,,,
62.875,596.6473333,,,,,,,,,,,,,,
63.102,606.0836667,,,,,,,,,,,,,,
63.329,617.1766667,,,,,,,,,,,,,,
63.556,634.7353333,,,,,,,,,,,,,,
63.783,621.843,,,,,,,,,,,,,,
64.01,604.2403333,,,,,,,,,,,,,,
64.237,612.549,,,,,,,,,,,,,,
64.464,608.5293333,,,,,,,,,,,,,,
64.691,599.559,,,,,,,,,,,,,,
64.918,604.5046667,,,,,,,,,,,,,,
65.145,623.9606667,,,,,,,,,,,,,,
65.372,642.696,,,,,,,,,,,,,,
65.599,640.3333333,,,,,,,,,,,,,,
65.826,625.01,,,,,,,,,,,,,,
66.052,613.5883333,,,,,,,,,,,,,,
66.279,616.9803333,,,,,,,,,,,,,,
66.506,630.5393333,,,,,,,,,,,,,,
66.733,639.6376667,,,,,,,,,,,,,,
66.96,635.314,,,,,,,,,,,,,,
67.187,636.451,,,,,,,,,,,,,,
67.414,643.01,,,,,,,,,,,,,,
67.641,664.8186667,,,,,,,,,,,,,,
67.868,676.853,,,,,,,,,,,,,,
68.095,665.696,,,,,,,,,,,,,,
68.322,668.706,,,,,,,,,,,,,,
68.549,668.191,,,,,,,,,,,,,,
68.776,676.3726667,,,,,,,,,,,,,,
69.003,692.8136667,,,,,,,,,,,,,,
69.23,694.8236667,,,,,,,,,,,,,,
69.457,683,,,,,,,,,,,,,,
69.684,682.0686667,,,,,,,,,,,,,,
69.911,681.0586667,,,,,,,,,,,,,,
70.138,676.6863333,,,,,,,,,,,,,,
70.365,682.2793333,,,,,,,,,,,,,,
70.592,685.735,,,,,,,,,,,,,,
70.819,691.4656667,,,,,,,,,,,,,,
71.046,690.353,,,,,,,,,,,,,,
71.273,666.6276667,,,,,,,,,,,,,,
71.5,657.304,,,,,,,,,,,,,,
71.727,666.255,,,,,,,,,,,,,,
71.954,668.3526667,,,,,,,,,,,,,,
72.181,693.407,,,,,,,,,,,,,,
72.408,715.9413333,,,,,,,,,,,,,,
72.635,702.245,,,,,,,,,,,,,,
72.862,687.765,,,,,,,,,,,,,,
73.089,698.809,,,,,,,,,,,,,,
73.316,708,,,,,,,,,,,,,,
73.543,693.2843333,,,,,,,,,,,,,,
73.77,698.2253333,,,,,,,,,,,,,,
73.997,712.4996667,,,,,,,,,,,,,,
74.224,709.9213333,,,,,,,,,,,,,,
74.451,732.5146667,,,,,,,,,,,,,,
74.678,737.5,,,,,,,,,,,,,,
74.905,721.3723333,,,,,,,,,,,,,,
75.132,714.284,,,,,,,,,,,,,,
75.359,714.3826667,,,,,,,,,,,,,,
75.586,716.5883333,,,,,,,,,,,,,,
75.813,722.0493333,,,,,,,,,,,,,,
76.04,732.8036667,,,,,,,,,,,,,,
76.267,739.3283333,,,,,,,,,,,,,,
76.494,733.059,,,,,,,,,,,,,,
76.721,728.8576667,,,,,,,,,,,,,,
76.948,738.4706667,,,,,,,,,,,,,,
77.175,734.5,,,,,,,,,,,,,,
77.402,719.804,,,,,,,,,,,,,,
77.629,721.657,,,,,,,,,,,,,,
77.856,749.6863333,,,,,,,,,,,,,,
78.083,754.8333333,,,,,,,,,,,,,,
78.31,745.7746667,,,,,,,,,,,,,,
78.537,731.5393333,,,,,,,,,,,,,,
78.764,732.853,,,,,,,,,,,,,,
78.991,742.1766667,,,,,,,,,,,,,,
79.218,747.7453333,,,,,,,,,,,,,,
79.445,760.0686667,,,,,,,,,,,,,,
79.672,753.0983333,,,,,,,,,,,,,,
79.899,732.4216667,,,,,,,,,,,,,,
80.126,718.255,,,,,,,,,,,,,,
80.353,725.569,,,,,,,,,,,,,,
80.58,734.441,,,,,,,,,,,,,,
80.806,719.7746667,,,,,,,,,,,,,,
81.033,689,,,,,,,,,,,,,,
81.26,649.206,,,,,,,,,,,,,,
81.487,648.3626667,,,,,,,,,,,,,,
81.714,686.5833333,,,,,,,,,,,,,,
81.941,699.3923333,,,,,,,,,,,,,,
82.168,690.3576667,,,,,,,,,,,,,,
82.395,676.343,,,,,,,,,,,,,,
82.622,661.564,,,,,,,,,,,,,,
82.849,653.5783333,,,,,,,,,,,,,,
83.076,655.2106667,,,,,,,,,,,,,,
83.303,654.1473333,,,,,,,,,,,,,,
83.53,653.8236667,,,,,,,,,,,,,,
83.757,650.2646667,,,,,,,,,,,,,,
83.984,638.2403333,,,,,,,,,,,,,,
84.211,620.4513333,,,,,,,,,,,,,,
84.438,624.887,,,,,,,,,,,,,,
84.665,626.853,,,,,,,,,,,,,,
84.892,609.6666667,,,,,,,,,,,,,,
85.119,603.8526667,,,,,,,,,,,,,,
85.346,601.456,,,,,,,,,,,,,,
85.573,607.1666667,,,,,,,,,,,,,,
85.8,624.5096667,,,,,,,,,,,,,,
86.027,622.9903333,,,,,,,,,,,,,,
86.254,599.74,,,,,,,,,,,,,,
86.481,594.451,,,,,,,,,,,,,,
86.708,599.319,,,,,,,,,,,,,,
86.935,604.7643333,,,,,,,,,,,,,,
87.162,601.23,,,,,,,,,,,,,,
87.389,610.1863333,,,,,,,,,,,,,,
87.616,617.9903333,,,,,,,,,,,,,,
87.843,607.7156667,,,,,,,,,,,,,,
88.07,612.3923333,,,,,,,,,,,,,,
88.297,603.8726667,,,,,,,,,,,,,,
88.524,600.5346667,,,,,,,,,,,,,,
88.751,605.5,,,,,,,,,,,,,,
88.978,604.054,,,,,,,,,,,,,,
89.205,595.2746667,,,,,,,,,,,,,,
89.432,586.554,,,,,,,,,,,,,,
89.659,604.0196667,,,,,,,,,,,,,,
89.886,624.5146667,,,,,,,,,,,,,,
90.113,611.4016667,,,,,,,,,,,,,,
90.34,600.0143333,,,,,,,,,,,,,,
90.567,603.1663333,,,,,,,,,,,,,,
90.794,595.8773333,,,,,,,,,,,,,,
91.021,591.5686667,,,,,,,,,,,,,,
91.248,599.6226667,,,,,,,,,,,,,,
91.475,611.2253333,,,,,,,,,,,,,,
91.702,604.2743333,,,,,,,,,,,,,,
91.929,589.4903333,,,,,,,,,,,,,,
92.156,600.735,,,,,,,,,,,,,,
92.383,601.3726667,,,,,,,,,,,,,,
92.61,596,,,,,,,,,,,,,,
92.837,602.196,,,,,,,,,,,,,,
93.064,599.9556667,,,,,,,,,,,,,,
93.291,605.9803333,,,,,,,,,,,,,,
93.518,591.402,,,,,,,,,,,,,,
93.745,579.1076667,,,,,,,,,,,,,,
93.972,598.417,,,,,,,,,,,,,,
94.199,598.098,,,,,,,,,,,,,,
94.426,593.5486667,,,,,,,,,,,,,,
94.653,605.4216667,,,,,,,,,,,,,,
94.88,601.407,,,,,,,,,,,,,,
95.107,592.8136667,,,,,,,,,,,,,,
95.334,598.838,,,,,,,,,,,,,,
95.56,604.3043333,,,,,,,,,,,,,,
95.787,617.75,,,,,,,,,,,,,,
96.014,621.7253333,,,,,,,,,,,,,,
96.241,599.515,,,,,,,,,,,,,,
96.468,599.3333333,,,,,,,,,,,,,,
96.695,592.343,,,,,,,,,,,,,,
96.922,582.7846667,,,,,,,,,,,,,,
97.149,589.9606667,,,,,,,,,,,,,,
97.376,600.5196667,,,,,,,,,,,,,,
97.603,605.4166667,,,,,,,,,,,,,,
97.83,592.6666667,,,,,,,,,,,,,,
98.057,592.995,,,,,,,,,,,,,,
98.284,589.0586667,,,,,,,,,,,,,,
98.511,592.637,,,,,,,,,,,,,,
98.738,605.539,,,,,,,,,,,,,,
98.965,601.4656667,,,,,,,,,,,,,,
99.192,599.0883333,,,,,,,,,,,,,,
99.419,603.892,,,,,,,,,,,,,,
99.646,595.2353333,,,,,,,,,,,,,,
99.873,579.804,,,,,,,,,,,,,,
100.1,591.5586667,,,,,,,,,,,,,,
100.327,594,,,,,,,,,,,,,,
100.554,579.882,,,,,,,,,,,,,,
100.781,575.51,,,,,,,,,,,,,,
101.008,588.0786667,,,,,,,,,,,,,,
101.235,604.6523333,,,,,,,,,,,,,,
101.462,598.4806667,,,,,,,,,,,,,,
101.689,577.75,,,,,,,,,,,,,,
101.916,584.461,,,,,,,,,,,,,,
102.143,606.598,,,,,,,,,,,,,,
102.37,605.7353333,,,,,,,,,,,,,,
102.597,611.1373333,,,,,,,,,,,,,,
102.824,616.6863333,,,,,,,,,,,,,,
103.051,596.304,,,,,,,,,,,,,,
103.278,594.0883333,,,,,,,,,,,,,,
103.505,615.4803333,,,,,,,,,,,,,,
103.732,617.1763333,,,,,,,,,,,,,,
103.959,614.9266667,,,,,,,,,,,,,,
104.186,612.6666667,,,,,,,,,,,,,,
104.413,606.402,,,,,,,,,,,,,,
104.64,608.353,,,,,,,,,,,,,,
104.867,599.9066667,,,,,,,,,,,,,,
105.094,595.4506667,,,,,,,,,,,,,,
105.321,612.0586667,,,,,,,,,,,,,,
105.548,614.1373333,,,,,,,,,,,,,,
105.775,603.7156667,,,,,,,,,,,,,,
106.002,610.343,,,,,,,,,,,,,,
106.229,623.098,,,,,,,,,,,,,,
106.456,630.6273333,,,,,,,,,,,,,,
106.683,626.5096667,,,,,,,,,,,,,,
106.91,622.9903333,,,,,,,,,,,,,,
107.137,622.76,,,,,,,,,,,,,,
107.364,622.8726667,,,,,,,,,,,,,,
107.591,608.5,,,,,,,,,,,,,,
107.818,614.098,,,,,,,,,,,,,,
108.045,632.75,,,,,,,,,,,,,,
108.272,617.2646667,,,,,,,,,,,,,,
108.499,603.054,,,,,,,,,,,,,,
108.726,603.2843333,,,,,,,,,,,,,,
108.953,626.8236667,,,,,,,,,,,,,,
109.18,647.4703333,,,,,,,,,,,,,,
109.407,645.7796667,,,,,,,,,,,,,,
109.634,631.3726667,,,,,,,,,,,,,,
109.861,622.2353333,,,,,,,,,,,,,,
110.088,624.0196667,,,,,,,,,,,,,,
110.314,614.7453333,,,,,,,,,,,,,,
110.541,607.8136667,,,,,,,,,,,,,,
110.768,628.7453333,,,,,,,,,,,,,,
110.995,642.1373333,,,,,,,,,,,,,,
111.222,636.735,,,,,,,,,,,,,,
111.449,637.6273333,,,,,,,,,,,,,,
111.676,622.745,,,,,,,,,,,,,,
111.903,611,,,,,,,,,,,,,,
112.13,627.9213333,,,,,,,,,,,,,,
112.357,632.1373333,,,,,,,,,,,,,,
112.584,629.0196667,,,,,,,,,,,,,,
112.811,638.402,,,,,,,,,,,,,,
113.038,639.1176667,,,,,,,,,,,,,,
113.265,629.9996667,,,,,,,,,,,,,,
113.492,619.8673333,,,,,,,,,,,,,,
113.719,619.1076667,,,,,,,,,,,,,,
113.946,623.3676667,,,,,,,,,,,,,,
114.173,619.137,,,,,,,,,,,,,,
114.4,619.8526667,,,,,,,,,,,,,,
114.627,633.863,,,,,,,,,,,,,,
114.854,633.7696667,,,,,,,,,,,,,,
115.081,620.559,,,,,,,,,,,,,,
115.308,623.7596667,,,,,,,,,,,,,,
115.535,630.4216667,,,,,,,,,,,,,,
115.762,638.6666667,,,,,,,,,,,,,,
115.989,641.049,,,,,,,,,,,,,,
116.216,612.75,,,,,,,,,,,,,,
116.443,596.451,,,,,,,,,,,,,,
116.67,624.8723333,,,,,,,,,,,,,,
116.897,641.559,,,,,,,,,,,,,,
117.124,620.51,,,,,,,,,,,,,,
117.351,611.4316667,,,,,,,,,,,,,,
117.578,614.2936667,,,,,,,,,,,,,,
117.805,626.3233333,,,,,,,,,,,,,,
118.032,635.3923333,,,,,,,,,,,,,,
118.259,639.441,,,,,,,,,,,,,,
118.486,633.8923333,,,,,,,,,,,,,,
118.713,608.9313333,,,,,,,,,,,,,,
118.94,605.1816667,,,,,,,,,,,,,,
119.167,608.657,,,,,,,,,,,,,,
119.394,609.6863333,,,,,,,,,,,,,,
119.621,612,,,,,,,,,,,,,,
119.848,604.103,,,,,,,,,,,,,,
120.075,595.4606667,,,,,,,,,,,,,,
120.302,602.3726667,,,,,,,,,,,,,,
120.529,599.9803333,,,,,,,,,,,,,,
120.756,596.054,,,,,,,,,,,,,,
120.983,611.8233333,,,,,,,,,,,,,,
121.21,615.9753333,,,,,,,,,,,,,,
121.437,614.3236667,,,,,,,,,,,,,,
121.664,607.6716667,,,,,,,,,,,,,,
121.891,600.2943333,,,,,,,,,,,,,,
122.118,601.304,,,,,,,,,,,,,,
122.345,585.7743333,,,,,,,,,,,,,,
122.572,571.6373333,,,,,,,,,,,,,,
122.799,578.3923333,,,,,,,,,,,,,,
123.026,580.784,,,,,,,,,,,,,,
123.253,589.5586667,,,,,,,,,,,,,,
123.48,599.6666667,,,,,,,,,,,,,,
123.707,588.7646667,,,,,,,,,,,,,,
123.934,569.755,,,,,,,,,,,,,,
124.161,571.3136667,,,,,,,,,,,,,,
124.388,586.5683333,,,,,,,,,,,,,,
124.615,585.4116667,,,,,,,,,,,,,,
124.841,603.005,,,,,,,,,,,,,,
125.068,604.588,,,,,,,,,,,,,,
125.295,577.2793333,,,,,,,,,,,,,,
125.522,572.0196667,,,,,,,,,,,,,,
125.749,573.0636667,,,,,,,,,,,,,,
125.976,585.5786667,,,,,,,,,,,,,,
126.203,593.6373333,,,,,,,,,,,,,,
126.43,579.539,,,,,,,,,,,,,,
126.657,562.9116667,,,,,,,,,,,,,,
126.884,565.0686667,,,,,,,,,,,,,,
127.111,563.26,,,,,,,,,,,,,,
127.338,563.6666667,,,,,,,,,,,,,,
127.565,567.853,,,,,,,,,,,,,,
127.792,568.755,,,,,,,,,,,,,,
128.019,574.554,,,,,,,,,,,,,,
128.246,563.853,,,,,,,,,,,,,,
128.473,571.4216667,,,,,,,,,,,,,,
128.7,574.0293333,,,,,,,,,,,,,,
128.927,566.4853333,,,,,,,,,,,,,,
129.154,568.99,,,,,,,,,,,,,,
129.381,570.868,,,,,,,,,,,,,,
129.608,558.4316667,,,,,,,,,,,,,,
129.835,553.186,,,,,,,,,,,,,,
130.062,557.794,,,,,,,,,,,,,,
130.289,548.299,,,,,,,,,,,,,,
130.516,550.6863333,,,,,,,,,,,,,,
130.743,567.3433333,,,,,,,,,,,,,,
130.97,569.5293333,,,,,,,,,,,,,,
131.197,557.5,,,,,,,,,,,,,,
131.424,557.5096667,,,,,,,,,,,,,,
131.651,545.4066667,,,,,,,,,,,,,,
131.878,541.1273333,,,,,,,,,,,,,,
132.105,559.902,,,,,,,,,,,,,,
132.332,552.9213333,,,,,,,,,,,,,,
132.559,545.657,,,,,,,,,,,,,,
132.786,546.7546667,,,,,,,,,,,,,,
133.013,538.2843333,,,,,,,,,,,,,,
133.24,530.6763333,,,,,,,,,,,,,,
133.467,544.7403333,,,,,,,,,,,,,,
133.694,551.7156667,,,,,,,,,,,,,,
133.921,537.8283333,,,,,,,,,,,,,,
134.148,539.4606667,,,,,,,,,,,,,,
134.375,543,,,,,,,,,,,,,,
134.602,531.608,,,,,,,,,,,,,,
134.829,510.5686667,,,,,,,,,,,,,,
135.056,514.6666667,,,,,,,,,,,,,,
135.283,539.6076667,,,,,,,,,,,,,,
135.51,535.0493333,,,,,,,,,,,,,,
135.737,522.397,,,,,,,,,,,,,,
135.964,536.2646667,,,,,,,,,,,,,,
136.191,543.6273333,,,,,,,,,,,,,,
136.418,539.9313333,,,,,,,,,,,,,,
136.645,531.559,,,,,,,,,,,,,,
136.872,527.6663333,,,,,,,,,,,,,,
137.099,527.6713333,,,,,,,,,,,,,,
137.326,520.49,,,,,,,,,,,,,,
137.553,522.9116667,,,,,,,,,,,,,,
137.78,527.3723333,,,,,,,,,,,,,,
138.007,523.3973333,,,,,,,,,,,,,,
138.234,520.0296667,,,,,,,,,,,,,,
138.461,516.245,,,,,,,,,,,,,,
138.688,529.6176667,,,,,,,,,,,,,,
138.915,528.3333333,,,,,,,,,,,,,,
139.142,514.01,,,,,,,,,,,,,,
139.368,518.7303333,,,,,,,,,,,,,,
139.595,520.2156667,,,,,,,,,,,,,,
139.822,514.2013333,,,,,,,,,,,,,,
140.049,504.1276667,,,,,,,,,,,,,,
140.276,495.588,,,,,,,,,,,,,,
140.503,495.412,,,,,,,,,,,,,,
140.73,517.765,,,,,,,,,,,,,,
140.957,538.549,,,,,,,,,,,,,,
141.184,515.7596667,,,,,,,,,,,,,,
141.411,497.804,,,,,,,,,,,,,,
141.638,505.6033333,,,,,,,,,,,,,,
141.865,499.5586667,,,,,,,,,,,,,,
142.092,493.9753333,,,,,,,,,,,,,,
142.319,515.6766667,,,,,,,,,,,,,,
142.546,527.941,,,,,,,,,,,,,,
142.773,495,,,,,,,,,,,,,,
143,487.059,,,,,,,,,,,,,,
143.227,502.7353333,,,,,,,,,,,,,,
143.454,498.0246667,,,,,,,,,,,,,,
143.681,495.7746667,,,,,,,,,,,,,,
143.908,504.103,,,,,,,,,,,,,,
144.135,507.0686667,,,,,,,,,,,,,,
144.362,508.2303333,,,,,,,,,,,,,,
144.589,512.0786667,,,,,,,,,,,,,,
144.816,511.4506667,,,,,,,,,,,,,,
145.043,502.598,,,,,,,,,,,,,,
145.27,492.1863333,,,,,,,,,,,,,,
145.497,485.794,,,,,,,,,,,,,,
145.724,486.4166667,,,,,,,,,,,,,,
145.951,492.686,,,,,,,,,,,,,,
146.178,491.1813333,,,,,,,,,,,,,,
146.405,490.3136667,,,,,,,,,,,,,,
146.632,499.25,,,,,,,,,,,,,,
146.859,499.6863333,,,,,,,,,,,,,,
147.086,497.3236667,,,,,,,,,,,,,,
147.313,489.814,,,,,,,,,,,,,,
147.54,488.0683333,,,,,,,,,,,,,,
147.767,489.5096667,,,,,,,,,,,,,,
147.994,475.7893333,,,,,,,,,,,,,,
148.221,485.402,,,,,,,,,,,,,,
148.448,509.7006667,,,,,,,,,,,,,,
148.675,512.5783333,,,,,,,,,,,,,,
148.902,504.6813333,,,,,,,,,,,,,,
149.129,498.2646667,,,,,,,,,,,,,,
149.356,496.0686667,,,,,,,,,,,,,,
149.583,489.4903333,,,,,,,,,,,,,,
149.81,484.8333333,,,,,,,,,,,,,,
150.037,485.0486667,,,,,,,,,,,,,,
150.264,479.559,,,,,,,,,,,,,,
150.491,482,,,,,,,,,,,,,,
150.718,485.8723333,,,,,,,,,,,,,,
150.945,485.6766667,,,,,,,,,,,,,,
151.172,492.3726667,,,,,,,,,,,,,,
151.399,490.755,,,,,,,,,,,,,,
151.626,478.789,,,,,,,,,,,,,,
151.853,473.6766667,,,,,,,,,,,,,,
152.08,479.3333333,,,,,,,,,,,,,,
152.307,486.5293333,,,,,,,,,,,,,,
152.534,487.3186667,,,,,,,,,,,,,,
152.761,489.706,,,,,,,,,,,,,,
152.988,474.941,,,,,,,,,,,,,,
153.215,446.0196667,,,,,,,,,,,,,,
153.442,463.0586667,,,,,,,,,,,,,,
153.669,486.0883333,,,,,,,,,,,,,,
153.896,475.0836667,,,,,,,,,,,,,,
154.122,466.8626667,,,,,,,,,,,,,,
154.349,466.25,,,,,,,,,,,,,,
154.576,476.9216667,,,,,,,,,,,,,,
154.803,484.3973333,,,,,,,,,,,,,,
155.03,485.3823333,,,,,,,,,,,,,,
155.257,490.1026667,,,,,,,,,,,,,,
155.484,482.2646667,,,,,,,,,,,,,,
155.711,488.3186667,,,,,,,,,,,,,,
155.938,501.7156667,,,,,,,,,,,,,,
156.165,491.4116667,,,,,,,,,,,,,,
156.392,489.7453333,,,,,,,,,,,,,,
156.619,494.745,,,,,,,,,,,,,,
156.846,493.304,,,,,,,,,,,,,,
157.073,494.887,,,,,,,,,,,,,,
157.3,486.49,,,,,,,,,,,,,,
157.527,473.093,,,,,,,,,,,,,,
157.754,475.441,,,,,,,,,,,,,,
157.981,482.711,,,,,,,,,,,,,,
158.208,467.8333333,,,,,,,,,,,,,,
158.435,460.8286667,,,,,,,,,,,,,,
158.662,448.4216667,,,,,,,,,,,,,,
158.889,456.1226667,,,,,,,,,,,,,,
159.116,489.6273333,,,,,,,,,,,,,,
159.343,487.9313333,,,,,,,,,,,,,,
159.57,472.5,,,,,,,,,,,,,,
159.797,466.5,,,,,,,,,,,,,,
160.024,474.8333333,,,,,,,,,,,,,,
160.251,484.593,,,,,,,,,,,,,,
160.478,485.1666667,,,,,,,,,,,,,,
160.705,488.0243333,,,,,,,,,,,,,,
160.932,493.137,,,,,,,,,,,,,,
161.159,484.294,,,,,,,,,,,,,,
161.386,465.6076667,,,,,,,,,,,,,,
161.613,461.5196667,,,,,,,,,,,,,,
161.84,476.5,,,,,,,,,,,,,,
162.067,488.3333333,,,,,,,,,,,,,,
162.294,476.3136667,,,,,,,,,,,,,,
162.521,465.3576667,,,,,,,,,,,,,,
162.748,481.039,,,,,,,,,,,,,,
162.975,488.0683333,,,,,,,,,,,,,,
163.202,476.9803333,,,,,,,,,,,,,,
163.429,479.6226667,,,,,,,,,,,,,,
163.656,481.4606667,,,,,,,,,,,,,,
163.883,469.6716667,,,,,,,,,,,,,,
164.11,476.0586667,,,,,,,,,,,,,,
164.337,472.8233333,,,,,,,,,,,,,,
164.564,449.4903333,,,,,,,,,,,,,,
164.791,450.3826667,,,,,,,,,,,,,,
165.018,464.2156667,,,,,,,,,,,,,,
165.245,481.564,,,,,,,,,,,,,,
165.472,494.5983333,,,,,,,,,,,,,,
165.699,482.9066667,,,,,,,,,,,,,,
165.926,482.3333333,,,,,,,,,,,,,,
166.153,492.3283333,,,,,,,,,,,,,,
166.38,473.304,,,,,,,,,,,,,,
166.607,461.4806667,,,,,,,,,,,,,,
166.834,464.402,,,,,,,,,,,,,,
167.061,456.6716667,,,,,,,,,,,,,,
167.288,458.2943333,,,,,,,,,,,,,,
167.515,466.343,,,,,,,,,,,,,,
167.742,461.3136667,,,,,,,,,,,,,,
167.969,461.3036667,,,,,,,,,,,,,,
168.196,476.2446667,,,,,,,,,,,,,,
168.423,476.549,,,,,,,,,,,,,,
168.65,470.7743333,,,,,,,,,,,,,,
168.876,477.412,,,,,,,,,,,,,,
169.103,469.4116667,,,,,,,,,,,,,,
169.33,452.4853333,,,,,,,,,,,,,,
169.557,447.6666667,,,,,,,,,,,,,,
169.784,451.25,,,,,,,,,,,,,,
170.011,457.6663333,,,,,,,,,,,,,,
170.238,466.8333333,,,,,,,,,,,,,,
170.465,467.245,,,,,,,,,,,,,,
170.692,467.7206667,,,,,,,,,,,,,,
170.919,472.0296667,,,,,,,,,,,,,,
171.146,471.4166667,,,,,,,,,,,,,,
171.373,467.5,,,,,,,,,,,,,,
171.6,447.3333333,,,,,,,,,,,,,,
171.827,447.304,,,,,,,,,,,,,,
172.054,454.75,,,,,,,,,,,,,,
172.281,460.5293333,,,,,,,,,,,,,,
172.508,477.201,,,,,,,,,,,,,,
172.735,468.667,,,,,,,,,,,,,,
172.962,450.902,,,,,,,,,,,,,,
173.189,448.51,,,,,,,,,,,,,,
173.416,454.4316667,,,,,,,,,,,,,,
173.643,454.8333333,,,,,,,,,,,,,,
173.87,469.8776667,,,,,,,,,,,,,,
174.097,483.5,,,,,,,,,,,,,,
174.324,463.461,,,,,,,,,,,,,,
174.551,438.1963333,,,,,,,,,,,,,,
174.778,439.6716667,,,,,,,,,,,,,,
175.005,448.7843333,,,,,,,,,,,,,,
175.232,446.794,,,,,,,,,,,,,,
175.459,438.412,,,,,,,,,,,,,,
175.686,442.6716667,,,,,,,,,,,,,,
175.913,451.6273333,,,,,,,,,,,,,,
176.14,446.2203333,,,,,,,,,,,,,,
176.367,438.5393333,,,,,,,,,,,,,,
176.594,448.3136667,,,,,,,,,,,,,,
176.821,455.804,,,,,,,,,,,,,,
177.048,444.941,,,,,,,,,,,,,,
177.275,443.0293333,,,,,,,,,,,,,,
177.502,449.8333333,,,,,,,,,,,,,,
177.729,456.0293333,,,,,,,,,,,,,,
177.956,446.6913333,,,,,,,,,,,,,,
178.183,436.951,,,,,,,,,,,,,,
178.41,441.7403333,,,,,,,,,,,,,,
178.637,447.7546667,,,,,,,,,,,,,,
178.864,469.5783333,,,,,,,,,,,,,,
179.091,481.8333333,,,,,,,,,,,,,,
179.318,469.2403333,,,,,,,,,,,,,,
179.545,466.6076667,,,,,,,,,,,,,,
179.772,473.0883333,,,,,,,,,,,,,,
179.999,469.9316667,,,,,,,,,,,,,,
180.226,460.0293333,,,,,,,,,,,,,,
180.453,459.3236667,,,,,,,,,,,,,,
180.68,469.7746667,,,,,,,,,,,,,,
180.907,468.1273333,,,,,,,,,,,,,,
181.134,451.667,,,,,,,,,,,,,,
181.361,442.3333333,,,,,,,,,,,,,,
181.588,441,,,,,,,,,,,,,,
181.815,450.7056667,,,,,,,,,,,,,,
182.042,458.1126667,,,,,,,,,,,,,,
182.269,470.5686667,,,,,,,,,,,,,,
182.496,482.7256667,,,,,,,,,,,,,,
182.723,479.0096667,,,,,,,,,,,,,,
182.95,474.461,,,,,,,,,,,,,,
183.177,463.7256667,,,,,,,,,,,,,,
183.404,448.7743333,,,,,,,,,,,,,,
183.63,444.0393333,,,,,,,,,,,,,,
183.857,465.1123333,,,,,,,,,,,,,,
184.084,476.2156667,,,,,,,,,,,,,,
184.311,462.6666667,,,,,,,,,,,,,,
184.538,458.206,,,,,,,,,,,,,,
184.765,462.9166667,,,,,,,,,,,,,,
184.992,459.716,,,,,,,,,,,,,,
185.219,462.0833333,,,,,,,,,,,,,,
185.446,458.8823333,,,,,,,,,,,,,,
185.673,447.6666667,,,,,,,,,,,,,,
185.9,462,,,,,,,,,,,,,,
186.127,467.3773333,,,,,,,,,,,,,,
186.354,465.3233333,,,,,,,,,,,,,,
186.581,468.1716667,,,,,,,,,,,,,,
186.808,456.598,,,,,,,,,,,,,,
187.035,459.451,,,,,,,,,,,,,,
187.262,462.9803333,,,,,,,,,,,,,,
187.489,468.113,,,,,,,,,,,,,,
187.716,466.843,,,,,,,,,,,,,,
187.943,453.255,,,,,,,,,,,,,,
188.17,466.6766667,,,,,,,,,,,,,,
188.397,464.902,,,,,,,,,,,,,,
188.624,447.1956667,,,,,,,,,,,,,,
188.851,456.8973333,,,,,,,,,,,,,,
189.078,466.3333333,,,,,,,,,,,,,,
189.305,451.51,,,,,,,,,,,,,,
189.532,449.0096667,,,,,,,,,,,,,,
189.759,454.995,,,,,,,,,,,,,,
189.986,442.098,,,,,,,,,,,,,,
190.213,447.706,,,,,,,,,,,,,,
190.44,471.4216667,,,,,,,,,,,,,,
190.667,472.608,,,,,,,,,,,,,,
190.894,471.6276667,,,,,,,,,,,,,,
191.121,467.049,,,,,,,,,,,,,,
191.348,448.853,,,,,,,,,,,,,,
191.575,444.402,,,,,,,,,,,,,,
191.802,446.941,,,,,,,,,,,,,,
192.029,450.897,,,,,,,,,,,,,,
192.256,457.6076667,,,,,,,,,,,,,,
